0,label
31.0,0.0
31.0,0.0003132832080200501
31.0,0.0006265664160401002
31.0,0.0009398496240601503
31.0,0.0012531328320802004
31.0,0.0015664160401002505
31.0,0.0018796992481203006
31.0,0.0021929824561403508
31.0,0.002506265664160401
31.0,0.002819548872180451
31.0,0.003132832080200501
31.0,0.003446115288220551
31.0,0.0037593984962406013
31.0,0.004072681704260651
31.0,0.0043859649122807015
20.0,0.004699248120300752
20.0,0.005012531328320802
10.0,0.005325814536340852
10.0,0.005639097744360902
40.0,0.005952380952380952
40.0,0.006265664160401002
40.0,0.006578947368421052
40.0,0.006892230576441102
40.0,0.0072055137844611525
40.0,0.007518796992481203
40.0,0.007832080200501253
40.0,0.008145363408521303
40.0,0.008458646616541353
40.0,0.008771929824561403
40.0,0.009085213032581453
40.0,0.009398496240601503
10.0,0.009711779448621553
20.0,0.010025062656641603
10.0,0.010338345864661654
10.0,0.010651629072681704
10.0,0.010964912280701754
10.0,0.011278195488721804
10.0,0.011591478696741854
10.0,0.011904761904761904
10.0,0.012218045112781954
10.0,0.012531328320802004
20.0,0.012844611528822054
10.0,0.013157894736842105
10.0,0.013471177944862155
10.0,0.013784461152882205
10.0,0.014097744360902255
10.0,0.014411027568922305
10.0,0.014724310776942355
10.0,0.015037593984962405
10.0,0.015350877192982455
10.0,0.015664160401002505
10.0,0.015977443609022556
10.0,0.016290726817042606
10.0,0.016604010025062656
10.0,0.016917293233082706
10.0,0.017230576441102756
10.0,0.017543859649122806
10.0,0.017857142857142856
10.0,0.018170426065162906
10.0,0.018483709273182956
10.0,0.018796992481203006
20.0,0.019110275689223057
10.0,0.019423558897243107
10.0,0.019736842105263157
10.0,0.020050125313283207
10.0,0.020363408521303257
10.0,0.020676691729323307
10.0,0.020989974937343357
10.0,0.021303258145363407
10.0,0.021616541353383457
10.0,0.021929824561403508
10.0,0.022243107769423558
10.0,0.022556390977443608
10.0,0.022869674185463658
10.0,0.023182957393483708
10.0,0.023496240601503758
20.0,0.023809523809523808
10.0,0.02412280701754386
11.0,0.02443609022556391
10.0,0.02474937343358396
10.0,0.02506265664160401
10.0,0.02537593984962406
10.0,0.02568922305764411
10.0,0.02600250626566416
10.0,0.02631578947368421
10.0,0.02662907268170426
10.0,0.02694235588972431
10.0,0.02725563909774436
10.0,0.02756892230576441
10.0,0.02788220551378446
10.0,0.02819548872180451
10.0,0.02850877192982456
10.0,0.02882205513784461
10.0,0.02913533834586466
10.0,0.02944862155388471
10.0,0.02976190476190476
10.0,0.03007518796992481
10.0,0.03038847117794486
20.0,0.03070175438596491
10.0,0.03101503759398496
10.0,0.03132832080200501
10.0,0.03164160401002506
10.0,0.03195488721804511
10.0,0.03226817042606516
10.0,0.03258145363408521
10.0,0.03289473684210526
31.0,0.03320802005012531
10.0,0.03352130325814536
10.0,0.03383458646616541
10.0,0.03414786967418546
10.0,0.03446115288220551
10.0,0.03477443609022556
10.0,0.03508771929824561
10.0,0.03540100250626566
10.0,0.03571428571428571
10.0,0.03602756892230576
10.0,0.03634085213032581
10.0,0.03665413533834586
10.0,0.03696741854636591
10.0,0.03728070175438596
10.0,0.03759398496240601
20.0,0.03790726817042606
10.0,0.03822055137844611
10.0,0.03853383458646616
10.0,0.03884711779448621
10.0,0.039160401002506263
10.0,0.039473684210526314
10.0,0.039786967418546364
10.0,0.040100250626566414
10.0,0.040413533834586464
10.0,0.040726817042606514
10.0,0.041040100250626564
10.0,0.041353383458646614
10.0,0.041666666666666664
10.0,0.041979949874686714
10.0,0.042293233082706765
10.0,0.042606516290726815
10.0,0.042919799498746865
10.0,0.043233082706766915
10.0,0.043546365914786965
11.0,0.043859649122807015
10.0,0.044172932330827065
10.0,0.044486215538847115
10.0,0.044799498746867165
10.0,0.045112781954887216
10.0,0.045426065162907266
10.0,0.045739348370927316
10.0,0.046052631578947366
10.0,0.046365914786967416
10.0,0.046679197994987466
10.0,0.046992481203007516
10.0,0.047305764411027566
10.0,0.047619047619047616
10.0,0.047932330827067667
10.0,0.04824561403508772
10.0,0.04855889724310777
10.0,0.04887218045112782
10.0,0.04918546365914787
10.0,0.04949874686716792
10.0,0.04981203007518797
10.0,0.05012531328320802
10.0,0.05043859649122807
10.0,0.05075187969924812
10.0,0.05106516290726817
20.0,0.05137844611528822
10.0,0.05169172932330827
10.0,0.05200501253132832
10.0,0.05231829573934837
10.0,0.05263157894736842
10.0,0.05294486215538847
10.0,0.05325814536340852
10.0,0.05357142857142857
10.0,0.05388471177944862
10.0,0.05419799498746867
10.0,0.05451127819548872
10.0,0.05482456140350877
20.0,0.05513784461152882
20.0,0.05545112781954887
10.0,0.05576441102756892
10.0,0.05607769423558897
10.0,0.05639097744360902
10.0,0.05670426065162907
10.0,0.05701754385964912
10.0,0.05733082706766917
10.0,0.05764411027568922
10.0,0.05795739348370927
10.0,0.05827067669172932
10.0,0.05858395989974937
10.0,0.05889724310776942
10.0,0.05921052631578947
10.0,0.05952380952380952
10.0,0.05983709273182957
10.0,0.06015037593984962
10.0,0.06046365914786967
31.0,0.06077694235588972
31.0,0.06109022556390977
31.0,0.06140350877192982
31.0,0.06171679197994987
31.0,0.06203007518796992
31.0,0.06234335839598997
31.0,0.06265664160401002
31.0,0.06296992481203006
31.0,0.06328320802005012
31.0,0.06359649122807018
31.0,0.06390977443609022
31.0,0.06422305764411027
31.0,0.06453634085213032
31.0,0.06484962406015038
31.0,0.06516290726817042
31.0,0.06547619047619047
31.0,0.06578947368421052
31.0,0.06610275689223058
31.0,0.06641604010025062
31.0,0.06672932330827067
31.0,0.06704260651629072
31.0,0.06735588972431078
31.0,0.06766917293233082
31.0,0.06798245614035087
31.0,0.06829573934837092
42.0,0.06860902255639098
42.0,0.06892230576441102
42.0,0.06923558897243107
10.0,0.06954887218045112
10.0,0.06986215538847118
10.0,0.07017543859649122
10.0,0.07048872180451127
10.0,0.07080200501253132
10.0,0.07111528822055138
10.0,0.07142857142857142
10.0,0.07174185463659147
10.0,0.07205513784461152
10.0,0.07236842105263158
10.0,0.07268170426065163
10.0,0.07299498746867167
10.0,0.07330827067669173
10.0,0.07362155388471178
20.0,0.07393483709273183
10.0,0.07424812030075187
10.0,0.07456140350877193
10.0,0.07487468671679198
20.0,0.07518796992481203
20.0,0.07550125313283207
10.0,0.07581453634085213
10.0,0.07612781954887218
10.0,0.07644110275689223
10.0,0.07675438596491227
10.0,0.07706766917293233
10.0,0.07738095238095238
10.0,0.07769423558897243
10.0,0.07800751879699247
10.0,0.07832080200501253
10.0,0.07863408521303258
10.0,0.07894736842105263
10.0,0.07926065162907267
10.0,0.07957393483709273
10.0,0.07988721804511278
10.0,0.08020050125313283
10.0,0.08051378446115287
10.0,0.08082706766917293
10.0,0.08114035087719298
10.0,0.08145363408521303
10.0,0.08176691729323307
10.0,0.08208020050125313
10.0,0.08239348370927319
10.0,0.08270676691729323
10.0,0.08302005012531327
10.0,0.08333333333333333
10.0,0.08364661654135339
10.0,0.08395989974937343
10.0,0.08427318295739347
10.0,0.08458646616541353
10.0,0.08489974937343359
10.0,0.08521303258145363
10.0,0.08552631578947367
10.0,0.08583959899749373
10.0,0.08615288220551379
10.0,0.08646616541353383
10.0,0.08677944862155387
10.0,0.08709273182957393
10.0,0.08740601503759399
10.0,0.08771929824561403
10.0,0.08803258145363407
10.0,0.08834586466165413
10.0,0.08865914786967419
10.0,0.08897243107769423
10.0,0.08928571428571427
10.0,0.08959899749373433
10.0,0.08991228070175439
10.0,0.09022556390977443
10.0,0.09053884711779447
10.0,0.09085213032581453
10.0,0.09116541353383459
10.0,0.09147869674185463
10.0,0.09179197994987467
10.0,0.09210526315789473
10.0,0.09241854636591479
10.0,0.09273182957393483
10.0,0.09304511278195488
10.0,0.09335839598997493
10.0,0.09367167919799499
